id,user_id,created_at,text,class
1.08483E+18,1920039648,Mon Jan 14 14:55:14 +0000 2019,"""@NandiyaLive උබේ මොකක් දිගේ😂""",Neutral
1.08482E+18,1.03588E+18,Mon Jan 14 14:36:57 +0000 2019,"""@NishadiAnuttara මොකක් ද මොකක් ද අැත්තට හෙට😁😁😁""",Neutral
1.08482E+18,3523674194,Mon Jan 14 14:17:57 +0000 2019,"""@itsme_sii මොකක් කියලද කිව්වෙ 😂""",Neutral
1.08481E+18,233860469,Mon Jan 14 14:08:10 +0000 2019,"""@SLpathumaa අපි ඒමයි මල්ලි. යවනකොට යවනවා හොයාගන්න බැරි වෙන්ඩම උඩ.""",Neutral
1.08481E+18,3165646736,Mon Jan 14 14:00:41 +0000 2019,"""#ආතල්මල්ලි මොකක් පදනම් කරගෙනද මෙ🤔""",Neutral
1.08479E+18,9.43601E+17,Mon Jan 14 12:27:20 +0000 2019,"""@Disapamok හම්සයි ඔයයි තමා උඩ යැව්වෙ""",Neutral
1.08479E+18,150624162,Mon Jan 14 12:16:08 +0000 2019,"""@noodles1191 මිදි තිත්ත උඩ පැනල ඉවර උනාමනෙ""",Neutral
1.08478E+18,201395218,Mon Jan 14 11:52:46 +0000 2019,"""@tharu__ @EnThunga @imal_dasanayake මෙතන මොකක් නමුත් ලොකු දෙයක් සිද්ධ වෙලා තියෙනෝ""",Neutral
1.08477E+18,9.43601E+17,Mon Jan 14 11:28:26 +0000 2019,"""නෑ නෑ මම බෝනික්කියෙක් නෙවෙයි🙊🙊😂  - උඩ යැවීමට ලක් වූ පසු ට්වීට් කරන ලද්දකි-😂😂😂""",Neutral
1.08477E+18,3927393580,Mon Jan 14 11:06:12 +0000 2019,"""@IshanSameera8 @NishadiAnuttara මොකක්""",Neutral
1.08477E+18,9.43601E+17,Mon Jan 14 11:02:54 +0000 2019,"""@hashikalpana @anuwa01 එතකොට සුකියා ඇවිත් ආයෙ උඩ යවනවනෙ""",Neutral
1.08476E+18,9.43601E+17,Mon Jan 14 10:25:56 +0000 2019,"""@She_is_Nu @nam3chang3d ඒ උනාට අන්න කෙල්ලොන්ට බනිනව කොල්ලො පස්සෙන් ආවට උඩ යන්න එපාලු ඉල්ලුම වැඩි බාල බඩු වලටලු🤦🏼‍♀️🤦🏼‍♀️😂""",Neutral
1.08475E+18,2380919498,Mon Jan 14 10:10:43 +0000 2019,"""@maalupaan හ්ම්ම්ම් දැක්කා එක දැන් ඩිලිට් නේ.. අඩේ ඔකා එක්ක හුරතල් වෙන්න තරම් මට මොකක් හරි මානසික අවුලක් තියෙනවා වගේ පේනවා ද🤔🤔""",Neutral
1.08474E+18,1319729186,Mon Jan 14 09:25:14 +0000 2019,"""@Nimsidk මොකක් 😂""",Neutral
1.08474E+18,7.13739E+17,Mon Jan 14 09:02:35 +0000 2019,"""@ItzmeNeepi මං දන්නව මමත් එක්කෙනෙක් කියල අක්කෙ🤗""",Neutral
1.08473E+18,1742620412,Mon Jan 14 08:51:53 +0000 2019,"""ලබ්බට කෝටු ගහපු පඩරැලක් හරි ලස්සනට පේන ගොං හුත්තලා ඉන්නකන්  ලංකාවෙ ඉන්න ඕන ගොං බඩුවක් මේකප් ටිකක් උලාගෙන උඩ යයි...🤢  #නොදකිං #ආතල්මල්ලි""",Neutral
1.08473E+18,1742620412,Mon Jan 14 08:19:46 +0000 2019,"""ඊයේ මේ පැත්තට එන්න බැරි වුනා. මොකක් හරි ක්‍රිකට් සීන් එකක් වුනාද ? අපේ එවුන් ටුවර් එකක් වත් දිනලද ? මොකක්ද අර ඉමේජ් සීන් එක ? 🤔""",Neutral
1.08472E+18,1.07542E+18,Mon Jan 14 08:00:46 +0000 2019,"""@nam3chang3d @DeV_DaZ මොකක් 😭 නෑ අරක හොඳයි 😏""",Neutral
1.08472E+18,2991695292,Mon Jan 14 07:57:04 +0000 2019,"""@DeV_DaZ @Amashani_Herath උඩ යන්න? කවකටු පෙට්ටි උඩගියේ මොන ලෝකෙද? මොන කාලෙද? 😂😂😂""",Neutral
1.08472E+18,1.07542E+18,Mon Jan 14 07:53:49 +0000 2019,"""@DeV_DaZ @nam3chang3d අම්මෝහ් 😂 බිම වැටුණත් උඩ යන් නෑමයි අයියෙ 😌😂😂😂😂😂😂""",Neutral
1.08472E+18,2473955773,Mon Jan 14 07:53:13 +0000 2019,"""@Amashani_Herath @nam3chang3d පුටුවට තියලා බැදගන්න අමා.නැත්තන් උඩ ගියොත් මාර අව්ල 😂""",Neutral
1.08472E+18,1742620412,Mon Jan 14 07:41:45 +0000 2019,"""@Rasthiyaduwa අඩෝ උඩ කොනේ ඉන්නවා දැක්කේ දැන් 😂""",Neutral
1.08472E+18,9.82609E+17,Mon Jan 14 07:35:48 +0000 2019,"""අඩෝ අයියේ ඊයේ රත්නපුරේ ත්‍රීවිල් එකක චූටික්කි කියලා ගහලා තිබ්බා.( පහත් ටුවීටයට අදාලව - මන් දැන් උඩ) https://t.co/CQVqrDuruC""",Neutral
1.08471E+18,2689996932,Mon Jan 14 07:29:09 +0000 2019,"""@Lasaa_V ඕය ලිස්ට් එකෙන් දෙන්නෙක්ව නම් දන්නව උන් මරු චරිත...""",Neutral
1.08471E+18,8.9147E+17,Mon Jan 14 07:23:08 +0000 2019,"""මොකක් හරි පොස්ට් එකක් හදලා හෙනගහනන?  කියලා සෙයා කරාම ඇත්තටම  හෙනවදිනවද?""",Neutral
1.08471E+18,2483063340,Mon Jan 14 07:18:10 +0000 2019,"""@ExcuzeMiReturn @GloryMinion ෆීල් කරා මොකක්? 🌚""",Neutral
1.08471E+18,3773388739,Mon Jan 14 06:57:05 +0000 2019,"""මොකක් හරි හේතුවක් හින්ඳා.. අමුඩේ අමතක වෙලා තිබීයන්  https://t.co/uQ4wyu2nPO""",Neutral
1.0847E+18,8.85727E+17,Mon Jan 14 06:15:38 +0000 2019,"""ගෙදර වහල උඩ රිලව් දඟලනවා අම්මා: පුතේ රිලව් ඇවිත් මම: දැන් මම මොකද්ද කරන්න ඕන අම්මා: පොඩ්ඩක් ඉස්සරහට ගිහින් බලන්නකො මම: ඇයි හායි කියන්නද""",Neutral
1.08548E+18,4216937062,Wed Jan 16 09:56:11 +0000 2019,"""සමහර එවුන් ට්‍රැවල් කිය කියා බොරුවට දඟල දඟල යන්නේ මොකක් හරි වඩිග පටුනක් නටලා ඇඳන් යන එකයි කන්න අරන් යන එකයි එතනම කරන එකක් කරලා දාලා එන්න තමා..  අනේ හු* උන්ගේ ට්‍රැවල් 😎🖕 https://t.co/fbRF2ycA4B""",Neutral
1.08543E+18,100980318,Wed Jan 16 07:12:35 +0000 2019,"""@kazZtr_ @DJSlash9 ඔයිල් නැත.. ඔය එකී මෙකී සියල්ලම පරීක්ෂා කර බැලුව බං. කොරන්නම දෙයක් නැති තැන තමා පටවන් අවෙ.. ඒකයි මට හිතුනෙ එන්ජිමට කෙලවිලාම ඇති කියල. අනික ඔය කියන වෙලාවෙ මම අධික වේගයෙන් රිය ධවනය කලා.. සමහර විට එන්ජිමට  නවතින්න ඕනෙ උනත් නවතින්න නැතිව ඇති.. තියන සබ්බ සකලමනාවම ඇඹරිලා හිටිනකම්ම.""",Neutral
1.08537E+18,3165646736,Wed Jan 16 03:05:12 +0000 2019,"""@nthathsaranii කෙල්ල බැදලා ටික කාලෙකින් මැරෙනවා මොකක් හරි වෙලා. කොල්ලගෙ අම්මයි තාත්තයි කොල්ලට ආයෙ බදින්න කියනවනෙ?නොකියා ඉන්නෑනෙ.මං මෙ වෙන කතාවක් ගත්තෙ.මොනා උනත් තමන්ගෙ අම්මයි තාත්තයි තරම් අපිට ආදරෙ කවුරුවත් නෑනෙ.""",Neutral
1.08525E+18,4286572754,Tue Jan 15 19:04:14 +0000 2019,"""@iamharshana1 @iamgayash එක්කෙනෙකුට බැයිද තුන් හතර දෙනෙක්ව තියා ගන්න. පල්ලෙහා ගෙදර අක්කයි තව නම්කි කෙනෙකුයි වෙන්ඩ කෙනයි.  මං උඩ දෙන්නට බලාපොරොත්තු දීලත් නැත්තේ අනවශ්‍යය සම්බන්ධකම් පවත්වන්නෙත් නැත්තේ තුන්වැනියා නිසා. හැබැයි එහෙම පුළුවන්නම් ගයාශ් අයියවත් ගෙට දාගන්නවා 😍😍😍😍""",Neutral
1.08524E+18,1.07277E+18,Tue Jan 15 18:01:54 +0000 2019,"""@tharu__ මම දවසක් ඉන්දියන් එකෙක් එක්ක වලියක් දා ගත්තා. අන්තිමට ඌ කිව්වා මොකක් හරි එකකට Wrong English කියලා. මම කිව්වා මගේ තාත්තා සුද්දෙක් නෙවෙයි උඹේ වගේ කියලා 😃😃""",Neutral
1.08523E+18,9.65955E+17,Tue Jan 15 17:43:05 +0000 2019,"""කම්මැලි වෙයන් පොලවේ ඉදන් අහසට පාවෙන්න  උබලා උඩ නිසා තිස්තුන්කෝටියක්ම දැන් පොලවේ ඉස්සර රොටිය 5යි දැන් 25යි ඉස්කෝලේ කැන්ටිමේ ඇමතුම ඉස්සුවම 13යි ඉස්සර දැන් එන ඒවා නොමිලේ තාක්ෂනය දියුණුයි බඩට වෙන ආක්‍රමණ තියුණුයි අපි කන්න මැරෙන්නේ අකාලේ මැරෙන්න අපි යන්න හදන්නෙම අපායේ ඇරෙන්න …""",Neutral
1.08519E+18,3238982816,Tue Jan 15 14:59:17 +0000 2019,"""බැදීමේ නම මොකක් වුනත් වැරැද්දක් වෙන්න යද්දි ඕක ඔයාට ගැළපෙන් නෑ හරියන් නෑ ඕක කරන්න කලින් හිතන්න කියලා මට කියන්නේ බොහොම සුළුතරයක්..😊  එහෙම කෙනෙක් කියන දෙයක් මම හදවතින්ම අහනවා💛  මොකද බහුතරය කැමති වරදිනවට  බලන් ඉන්නේ තව කෙනෙක්ට ඇගිල්ල දික් කරන්න, ලැජ්ජා කරන්න  ඒ තමා මනුස්ස ගතිය""",Neutral
1.08513E+18,9.83394E+17,Tue Jan 15 11:05:24 +0000 2019,"""අපේ රට දැන් එන්න එන්නම දුප්පත් වෙනව.දුගි ජනතාව සල්ලි කාරයගේ වහලුන් කරගන මේ රටේ පාලකයො මොනවද කරන්නෙ නිකන් උඩ බලාගෙන ඉන්නව.මැති අැමති වරැන්ට තමන්ගෙ පැත්ත දිනුවට පස්සෙ ජනතාවට හෙන ගැහුවත් කමන්නැ කියල වැඩ කරන්නෙ.දුසිත පාලකයන්ට එරෙහිව ජනතාව පෙල ගැහුනු දවසට පාලකයන්ට වස බොන්න වෙන්නෙ එදාට""",Neutral
1.08508E+18,924978151,Tue Jan 15 07:57:47 +0000 2019,"""වක්කඩ ලඟ දිය වැටෙන තාලයට තිත්ත පැටව් උඩ පැන නැටුවා වැස්ස වහින්නට ඉස්සර අහසේ වලාකුලෙන් විදුලිය කෙටුවා කිව්වට වස් නැත නිල් නිල් පාටින් කටරොළු මල් වැට වට කෙරුවා තුන් දවසක් අමනාපෙන් සිටි කලු නෝක්කාඩු... https://t.co/HvHxp2bxE5""",Neutral
1.08505E+18,9.55051E+17,Tue Jan 15 05:33:50 +0000 2019,"""ෆේස්බුක්වලට වෙලාතියෙන්නෙ මේක තමයි. මිනිස්සුන්ව සයිකලොජිකලි ඉන්ෆ්ලුවන්ස් කරල අල්ලගන්න පුලුවන් කියල තේරුනු ගමන් ඒව එක්ස්ප්ලොයිට් කරන එක්ස්පර්ට්ල ටිකක් හැදුන. උන් දන්නව මිනිස්සුන්ගෙ ක්ලික් වෙන තැන්.   අන්තිමේ ජෙනුයින් මොකක්ද, ඉන්ෆ්ලුවන්ස් කරන්නෙ මොකක්ද කියල හිතාගන්න බැරි තැනටම ආව. https://t.co/SB3Jy6MzUA""",Neutral
1.08502E+18,8.77339E+17,Tue Jan 15 03:55:06 +0000 2019,"""කොස් ගහේ උඩ අත්තෙ  පොඩි කුරුලු කූඩුවක්  කිචි බිචිය ඇහෙනවා  නිරතුරුව ජනේලෙන්  අම්මා එයි පොඩි පැටියො  අඬන්නට එපා දැන්  අද  කෑම දෙන්න නැහැ  මාත් බඩගින්නෙදැන් https://t.co/b2kc0kyzII""",Neutral
1.08502E+18,9.31663E+17,Tue Jan 15 03:29:03 +0000 2019,"""රට බෙදෙන්නත් පුලුවන්.. ආණ්ඩුවේ තීරක බලවේගය අපි.. අපි ඒක පෙන්නන්නෙ නෑ.. පෙන්න ගත්තොත් ඒක ප්‍රශ්නයක්.. ඒක ආණ්ඩුවත් දන්නව.. - ඒබ්‍රහම් සුමන් - https://t.co/0XHlhPLryx""",Neutral
1.085E+18,344148748,Tue Jan 15 02:31:22 +0000 2019,"""අස්ලි ඩෙරික්ගේ ඔළුවෙන් කෙස් ගලවගන්නේ මොකක් කරන්නද?  අද රාත්‍රී 9:25 ට හිරු TV බලන්න | තාමත් ආදරේ නැත්නම් පසුගිය කොටස් සියල්ලම හිරු Tube ඔස්සේ නරඹන්න - https://t.co/Vo0ZPC2lnr Like US - @Hiru TV Follow US - https://t.co/FuhHOGzhog  #ahasmaliga... https://t.co/KFpVM4GHFe""",Neutral
1.085E+18,344148748,Tue Jan 15 02:29:26 +0000 2019,"""ගිනි පොලියා හැම ඇත්තක්ම කිවුවම කැලුම්ට මොකක් වෙයිද ?  අද රාත්‍රී 8:30 ට හිරු TV බලන්න | අහස් මාලිගා පසුගිය කොටස් සියල්ලම නරඹන්න - https://t.co/wo9oMHV9w5 Like US - Hiru TV - Sri Lanka's Number One Television Channel Follow... https://t.co/JvhJvsj62Y""",Neutral
1.08488E+18,2343977528,Mon Jan 14 18:31:58 +0000 2019,"""""රහත් හිමිවරුන්"", Charitha Rakshitha Attalage ගෙ අලුත්ම වැඩේ 😍  ලංකාවෙ නහයෙන් අඬපු අඳෝනා, සංගීතමය  ද නොවුණු කලාවක් ද නොවුණු මොකක් දෝ එකේ අවසානය සනිටුහන් කරපු සංගීත අධ්‍යක්ෂකවරුන්ගෙන්  කෙනෙක් තම යි Charitha Rakshitha Attalage .... https://t.co/KFu1fAGGYc""",Neutral
1.08485E+18,2911831267,Mon Jan 14 16:40:58 +0000 2019,"""කුඹ ගසක් උඩ නැවතිලා සිනා තලමින් සඳේ ඇයි සරදම්.. බලන් කැඩපත සොඳුරියේ පාට වත්සුනු දෙකොපුලෙන් පිසදා..  පෙරුම් පුරමින් හමුවෙලා උනුන් රහසින් බැන්ද ආදර පෙම් බලන් කැඩපත සොඳුරියේ කුමන අරුමද නර කෙසක් පැහිලා.. https://t.co/sDsKvgzdaB""",Neutral
1.08481E+18,9.05674E+17,Mon Jan 14 13:48:30 +0000 2019,"""#TCLSL වල පැපීගේ ටීම් එකයි පාරමීගේ ටීම් එකයි මැච් එකක් වැටිලා, පාරමී කාසිය උඩ දාලා නෝනද පොල්ලද කියලා පැපීගෙන් ඇහුවොත් පැපී මොකක් ඉල්ලයිද? #Loගොන්Answers #RathumakaraFM""",Neutral
1.08469E+18,2373363534,Mon Jan 14 05:55:26 +0000 2019,"""🐢 ඉබ්බා vs කොක්කු අලුත් එක  + මෙ දැන් උඩ යන ගමන් ඉන්නෙ .. කොල්ලො කුරුට්ටෝ හු.. කිව්වොත් කට අරින්න එපා .. මතකනෙ උම්බෙ සියාට උන දේ.. - හරි බං  😒🙏""",Neutral
1.08555E+18,9.84824E+17,Wed Jan 16 14:43:44 +0000 2019,"""@DeV_DaZ හහ් හා අපි ගාවත් photos තියෙනව දාන්නද ???😂😂""",Neutral
1.08555E+18,494966093,Wed Jan 16 14:35:08 +0000 2019,"""'කුළියාපිටියේ...කිරි පිටි' කා බී හැදුන වැඩුන....'හරකෙක්'  කොහොම ද....දිග😅 https://t.co/CxCDfBUmXY""",Neutral
1.08554E+18,9.84824E+17,Wed Jan 16 14:23:21 +0000 2019,"""@DeV_DaZ අහිංසක මෝංගල් පාටක් තියෙනව තමානේ 😂😂""",Neutral
1.08552E+18,2483063340,Wed Jan 16 12:48:55 +0000 2019,"""@Sanju_Live @Dilan_Perera45 හොස්පිටල් එකක් හදල ගන්නව කියන්නෙ. ගෙයක් හදල කැන්දගෙන යන්නම් කියල. මේ වැස්සිට ඒක තේරෙන්නෙ නෑ 🤪""",Neutral
1.08551E+18,2380919498,Wed Jan 16 12:07:15 +0000 2019,"""@LadyBossHippo උඔ කොහේ කොහොම කාගේ වෙලා හිටියත් මගේගෙන් පස්සේ අනිත් උන්ගේ 😍😍""",Neutral
1.08547E+18,2533578847,Wed Jan 16 09:45:05 +0000 2019,"""@KawdaBoy ඒ ලව් එක තමා මේ වෙනකල්ම ඇදිඇදී තියෙන්නේ. 😞 අනාගතේ නම් කොහොම වෙයිද මංදා""",Neutral
1.08547E+18,1.04279E+18,Wed Jan 16 09:14:53 +0000 2019,"""@DJSlash9 කන්නාඩි එක්ක පොඩි ගතියකුත් තියෙනව ඉතිං""",Neutral
1.08545E+18,8.96773E+17,Wed Jan 16 08:02:03 +0000 2019,"""""සෙරෙප්පු දෙකක් නැතුව බිම බහින්න බැරි එකෙක් කොහොම යුද්ධ කලාද මම දන්නේ නැහැ"" (VIDEO) https://t.co/x11dpWC3F7""",Neutral
1.08545E+18,2483063340,Wed Jan 16 08:00:19 +0000 2019,"""@ReddeCricket හෑබැයි ආදරය, දයාව , කරුණාව තියෙනව ඉතිරෙන්න. ඔයාලට වරදින්නෙ නෑ යලුවනේ.""",Neutral
1.08541E+18,947667642,Wed Jan 16 05:40:58 +0000 2019,"""8 වසරෙදි මෙහෙම හිටියනම්, ඉපදෙද්දි කොහොම ඉන්න ඇතිද 😂😂 https://t.co/aEAw3677FE""",Neutral
1.08539E+18,9.43601E+17,Wed Jan 16 03:58:09 +0000 2019,"""@ExcuzeMiReturn සෙල්ෆියක් ගන්නව 😁😁""",Neutral
1.08538E+18,9.86583E+17,Wed Jan 16 03:54:01 +0000 2019,"""@Sansajran අපේ ගෙදර තාත්තගේ ඉස්කෝලෙයි දුවගේ ඉස්කෝලෙයි දෙකම තියෙනව. Sms දෙකට බෙදෙනවා 🤭""",Neutral
1.08538E+18,2483063340,Wed Jan 16 03:44:16 +0000 2019,"""@tharu__ ඕක මට අනන්තවත් වෙලා තියෙනව. ඕකෙන් වෙන්නෙ වැරදි වැරදි හරි මිනිස්සු ඉංග්‍රීසි කතා කරන්න බයයි. ඉතින් කොහොමද ඉංග්‍රීසි හදාගන්නෙ.""",Neutral
1.08537E+18,3165646736,Wed Jan 16 03:11:52 +0000 2019,"""@nthathsaranii ඒවගෙ තමා අපි එයාලට කරන ආදරේට සමාන ආදරයක් වෙන කාටවත් දෙන්නත් බෑ අපේ අතින්.කවුරු කොහොම කිව්වත් මට බෑ😒හිතට එකගව""",Neutral
1.08536E+18,3268719913,Wed Jan 16 02:16:58 +0000 2019,"""සව්දියෙ උන් උන්ගෙ ගෑනුන්ට ළමයින්ට සලකන්නෙ එහෙමනං වෙන රටවල් වලින් වැඩට යන අයට කොහොම සලකනවා ඇතිද.""",Neutral
1.08536E+18,2208722564,Wed Jan 16 02:03:51 +0000 2019,"""ලංකාවේ බල්ලො හදන්න බැ... ඔහොම නෙමේ කොහොම video දැම්මත්... https://t.co/VRbLi5TTva""",Neutral
1.08522E+18,1920039648,Tue Jan 15 17:11:22 +0000 2019,"""@Annnuza ඇයි උබ ලඟ ජෙනුයින් වින්ඩෝස් එකක් තියෙනව කිව්වේ""",Neutral
1.08522E+18,9.97486E+17,Tue Jan 15 16:44:17 +0000 2019,"""@Wind_Desika පොඩි ගතියක් තියෙනව නේ?""",Neutral
1.0852E+18,9.05674E+17,Tue Jan 15 15:51:44 +0000 2019,"""කොහොම හරි ප්‍රැක්ටිස් ඉවර වෙලා #රෑනවයටසිත්ගත්ගී අහන්න.. එන්න ඔයාලත් @vishiru කැමතිම සිංදු අහන්නේ.. #RathumakaraFM @RathuMakaraFM_""",Neutral
1.08519E+18,2175356713,Tue Jan 15 14:46:19 +0000 2019,"""@NishadiAnuttara ඉත්ත ඔහොමනම් ගහ කොහොම ඇතිද? 🙊🙈""",Neutral
1.08517E+18,1.08135E+18,Tue Jan 15 13:32:25 +0000 2019,"""@adaderana හොඳ වෙලාවට. එහෙම කියලත් මෙහෙම නම් එහෙම නොකිව්වා නම් කොහොම තියෙයිද?""",Neutral
1.08516E+18,4714270516,Tue Jan 15 13:15:48 +0000 2019,"""@Sanju_Live ඊයෙ වැස්සනෙ කවුරුහරි වැහි නැටුම නටල තියෙනව 🙄""",Neutral
1.08516E+18,125697659,Tue Jan 15 13:14:06 +0000 2019,"""@lishwebber @moogater සිරාවටම බං! උඩ යනවනං කොහොම උඩින් යන්න ඕනේ කෙනෙක්ද නේ 💪🏽😉😊""",Neutral
1.08516E+18,9.73815E+17,Tue Jan 15 12:49:14 +0000 2019,"""@Amashani_Herath ලක්සනට තියෙනව.😋කියන්න පොටෝ ටික""",Neutral
1.08515E+18,9.73815E+17,Tue Jan 15 12:37:02 +0000 2019,"""@Amashani_Herath ඒ වුනාට ඒ වගේ පොඩි මෙවුව එකක් තියෙනව..😋""",Neutral
1.08508E+18,253545294,Tue Jan 15 07:49:42 +0000 2019,"""@itzJambole මේම හරි එකක් ඒ දවස් වල කරලා තියෙනව දැං ඒමවත් බෑ 😂😂""",Neutral
1.08508E+18,9.47587E+17,Tue Jan 15 07:26:23 +0000 2019,"""@stranshad දැන් පැයක් විතර කනව,කන ගමන් නිදා ගන්නව නැගිටිනව වතුර බොනවා අයේ කනවා""",Neutral
1.08501E+18,1965649878,Tue Jan 15 03:15:24 +0000 2019,"""කොහොම ද ගහෙන් ගහට ගිහින් පුවක් කඩන හෑටි🤓 යාලුවන්ටත් බලන්න Share කරමු https://t.co/ZvpC9AGtUG""",Neutral
1.08485E+18,36591833,Mon Jan 14 16:16:49 +0000 2019,"""@MaheshNegombo ඔව් අද හදිස්සියේ විනාඩි කීපෙකට බැලුවේ..! පොඩි ගතියක් තියෙනව වගේ ඉතිං..! 😆""",Neutral
1.0848E+18,2533578847,Mon Jan 14 12:54:57 +0000 2019,"""@anuwa01 තොපි කොහොම හරි මාවත් කාපල්ලකො 😂""",Neutral
1.08479E+18,9.43601E+17,Mon Jan 14 12:22:15 +0000 2019,"""@RansaraniBole @Busty_Bubble හැබැයි ඒ ලමයා මෝචරියෙත් කෙල්ලො හොයල තියෙනව😂""",Neutral
1.08478E+18,2602073233,Mon Jan 14 11:48:54 +0000 2019,"""@ExcuzeMiReturn එක ගිණි කූරක් ගහල අහල ගම් හතම ගිනි ගන්නව දැන්""",Neutral
1.08476E+18,121689203,Mon Jan 14 10:51:12 +0000 2019,"""එකක් කඩතොළු වසා ගන්නට        ගිහිං මේ වෙන කාරියා සියක් ⁣කඩතොළු හදා ගන්නව පොළොන්නරැ ආචාරියා.""",Neutral
1.08475E+18,375471748,Mon Jan 14 10:00:59 +0000 2019,"""@kazZtr_ ඔවු.. මේකත් නිකන් දැම්මෙ.. උඹල සිරා ගන්නව 🤦""",Neutral
1.08475E+18,9.43601E+17,Mon Jan 14 09:48:21 +0000 2019,"""@maalupaan තාම හරියට හොයාගන්න බැරුව ඉන්නෙ සීන් එක මොකක්ද කියල..කොන් වෙලා වගේ හැගීමක් තියෙනව😂""",Neutral
1.08474E+18,2533578847,Mon Jan 14 09:16:32 +0000 2019,"""@Ma_Du_Ka ඔව්. කොහොම උනත් මම ඒ පලාතේ ගියෙ නෑ ලැජ්ජාවටම 😆😆😆""",Neutral
1.08472E+18,213306799,Mon Jan 14 08:10:35 +0000 2019,"""@lishwebber lol, මමත් දැකල තියෙනව එහෙම උන්. අපේ ඔෆිස් එකෙත් ඉන්නව ඔහොම එකක් දෙකක් :D""",Neutral
1.08471E+18,2483063340,Mon Jan 14 07:32:49 +0000 2019,"""මැච් එකට දවස් ගානක් තියල මෙහෙම නම් ලං වෙනකොට කොහොම තියෙයිද?    #TCLSL""",Neutral
1.08471E+18,2164826550,Mon Jan 14 07:29:56 +0000 2019,"""මේ දවස්වල ඉතාලි භාශාව ඉගෙන ගන්නව..ඒකත් ගොඩ දා ගත්තොත් මව් භාශාවත් එක්ක භාශා 4ක් පුළුවන්.. 🤩""",Neutral
1.0847E+18,4829912481,Mon Jan 14 06:41:55 +0000 2019,"""@issapraveen අපිත් තීන්ත ගාල තියෙනව හැබැයි ,, මේම තීන්ත නාල නෑ.... කමන්නෑ ඉතින් පලවෙනි පාරට වෙන්නැතිනෙ තින්‍ත ගාන්නෙ 😂😂""",Neutral
1.08466E+18,9.73815E+17,Mon Jan 14 04:11:55 +0000 2019,"""@nam3chang3d වේකන්සි තියෙනව..කුබුරක...පුරං වෙලා තියෙන්නෙ..😁 අයිතිකාරයට දැං වයසයි.. වැඩ කරගන්න බෑ..""",Neutral
1.08463E+18,60830514,Mon Jan 14 01:44:02 +0000 2019,"""@maalupaan වැඩක නෑ. මම අඹ, බුරියානි, පොලොස්, ... මෙකී නොකී දේවල් දීල තියෙනව. කිසිම අගය කිරීමක් නෑ.""",Neutral
1.0845E+18,2483063340,Sun Jan 13 17:17:35 +0000 2019,"""@tikirimaarie @Chamalka_N @Soulchild_Rishi අපේ මුවාත තියෙනව මල්ලෙ අමුතුවෙන් තියන්න ඕන නෑ 😂""",Neutral
1.0845E+18,9.73815E+17,Sun Jan 13 17:12:05 +0000 2019,"""රැවුලත් තියෙනව..😁 කොන්දකුත් තියෙනව..😁 හැබැයි කොන්ද තියෙන්නෙ පිට නෙමෙයි..මගෙම ඇගෙ..😁😁 https://t.co/CPYllckE56""",Neutral
1.08449E+18,213306799,Sun Jan 13 16:43:14 +0000 2019,"""@GloryMinion @nthathsaranii කොච්චරවත් හිතල තියෙනව. ඒත් ආයෙ අමතක වෙනව.""",Neutral
1.08449E+18,9.33893E+17,Sun Jan 13 16:25:01 +0000 2019,"""වටේම කෙල්ලො එක්ක යාලු වෙන්න වුවමනාව තිබ්බා. කොහොම වුනත්... https://t.co/PJqnq90x3f""",Neutral
1.08448E+18,2473955773,Sun Jan 13 15:59:46 +0000 2019,"""@Dhanush21417946 @Gimalka ඉතින් මං සාරි ඇදීම ගැන මොනාත් කියලා නෑනෙ වැරැද්දක් මට ඒක කොහොම ඇන්දත් එකයි බ්‍රෝ 😂""",Neutral
1.08447E+18,2483063340,Sun Jan 13 15:26:02 +0000 2019,"""Team 8 යි පුලුවන් 10ක් තියෙනව. ඔන්න ඔතනයි පුතේ තරඟෙ තියෙන්නෙ. #TCLSL""",Neutral
1.08445E+18,2369956382,Sun Jan 13 13:59:58 +0000 2019,"""දැන් කාලේ එන සිංදු වල Album Art වලට Visual concepts කොහොම ඔලුවට එනවද මංදා. 🖤🖤🖤""",Neutral
1.08444E+18,3927393580,Sun Jan 13 13:33:03 +0000 2019,"""@NishadiAnuttara @Wind_Desika @NileeGamage @daughterislife ඕක මම ඒ කාලෙම රිපෝට් කරපු එකක්....ඔය වගෙ එලවුන්ට් දෙක තුනක්ම තියෙනව""",Neutral
1.08444E+18,9.84824E+17,Sun Jan 13 13:29:24 +0000 2019,"""@mushi_lk ඔව් හොඳ පළපුරුද්දක් තියෙනව... Ground  එකේ කොනකට වෙලා හිටං ඉදල පුරුදුයි 😬 ... @thiiish මෙයා සාක්කී 😂""",Neutral
1.08444E+18,1.07542E+18,Sun Jan 13 13:01:19 +0000 2019,"""@gayandinusha ආ හිතුණොත් කන්න ගන්නව 😌""",Neutral
1.08442E+18,8.12297E+17,Sun Jan 13 12:02:37 +0000 2019,"""ඔය කොහොම ගහනවා කීවත් @ReddeCricket කට්ටිය බැස්ස ගමන් ගහන ගැහිල්ල බලපල්ලකෝ. ඇඩෙයි ඈ 😁  ගහන්නෙ ක්‍රිකට් හොදේ 😇""",Neutral
